id;siglaTipo;numero;ano;eco_score_neural
2589533;PL;6045;2025;61.449207
2590100;PL;6066;2025;58.302437
2590005;PL;6062;2025;62.196236
2590111;PL;6069;2025;56.154465
2582195;PL;5706;2025;58.423782
2582855;PL;5744;2025;58.44047
2582406;PL;5716;2025;66.650925
2582470;PL;5724;2025;56.633545
2592865;PL;6177;2025;60.469837
2592180;PL;6158;2025;69.61626
2592263;PL;6168;2025;58.19279
2593167;PLP;255;2025;56.358826
2593045;PL;6188;2025;54.261814
2593320;PL;6202;2025;55.87594
2594531;PLP;262;2025;59.631477
2594220;PL;6244;2025;59.613514
2594236;PL;6245;2025;59.491776
2594355;PLP;260;2025;55.481236
2594447;PL;6260;2025;55.426907
2594547;PL;6275;2025;55.943523
2594568;PL;6287;2025;58.782375
2594572;PL;6290;2025;54.8599
2594574;PL;6291;2025;64.094536
2594595;PL;6306;2025;59.940304
2595343;PL;6318;2025;58.96602
2586944;PL;5936;2025;57.48759
2587593;PL;5956;2025;58.273716
2587961;PL;5978;2025;57.427822
2589028;PL;5990;2025;59.12002
2589102;PL;5992;2025;59.69428
2589154;PL;6003;2025;60.050056
2589212;PL;6011;2025;63.171852
2589327;PL;6028;2025;57.434284
2589550;PL;6048;2025;57.059086
2591038;PL;6088;2025;54.910088
2591100;PL;6104;2025;56.10584
2591196;PEC;46;2025;59.6447
2591156;PL;6119;2025;54.56729
2591168;PL;6120;2025;55.78678
2592006;PL;6137;2025;57.899414
2583319;PL;5764;2025;59.2695
2583331;PL;5765;2025;69.62043
2583547;PL;5779;2025;54.612465
2583392;PL;5775;2025;60.24431
2583713;PL;5783;2025;54.59612
2593629;PL;6206;2025;54.678963
2593630;PL;3000;2025;59.981262
2593667;PL;6220;2025;70.147995
2484552;PL;554;2025;57.37998
2593770;PL;6236;2025;58.932793
2594448;PL;6261;2025;61.49304
2594570;PL;6289;2025;67.00416
2595323;PL;6313;2025;53.998734
2595580;PL;6324;2025;51.352013
2595548;PL;6321;2025;60.572994
2595647;PL;6327;2025;63.061314
2595797;PL;6347;2025;54.95913
2595747;PL;6336;2025;65.532135
2595793;PL;6343;2025;63.57497
2595834;PL;6349;2025;56.11834
2595947;PL;6355;2025;56.186188
2596425;PL;6397;2025;55.813004
2596068;PL;6368;2025;60.06864
2596075;PL;6374;2025;61.024082
2596077;PL;6375;2025;54.376747
2596328;PL;6388;2025;51.95973
2589169;PL;6007;2025;55.93077
2589831;PL;6053;2025;61.669777
2589905;PL;6054;2025;58.986126
2590143;PL;6075;2025;57.886375
2591049;PL;6091;2025;51.530434
2591050;PL;6092;2025;56.80312
2592071;PL;6145;2025;59.81958
2592174;PL;6154;2025;57.215427
2592184;PL;6161;2025;67.26067
2592823;PL;6175;2025;63.406532
2594590;PL;6302;2025;64.51147
2484539;PL;551;2025;56.05645
2587058;PL;5939;2025;59.78068
2594567;PL;6286;2025;61.01513
2594584;PL;6297;2025;56.59882
2595342;PL;6317;2025;53.0349
2595789;PL;6341;2025;60.879528
2595798;PL;6348;2025;52.84521
2595980;PL;6358;2025;57.804573
2595923;PL;6354;2025;58.935654
2595996;PL;6361;2025;67.78952
2595997;PL;6362;2025;61.063744
2596237;PL;6386;2025;58.88479
2596073;PL;6372;2025;56.301064
2596085;PL;6378;2025;61.264812
2596086;PL;6379;2025;67.53048
2596412;PL;6391;2025;56.031757
2596353;PL;6389;2025;56.756435
2596422;PL;6394;2025;52.87768
2596424;PL;6396;2025;62.59505
2597342;PL;6470;2025;59.109543
2596492;PLP;270;2025;55.886997
2596638;PL;6410;2025;53.09276
2596640;PL;6411;2025;59.367786
2596790;PL;6424;2025;57.490585
2596704;PL;6420;2025;58.914482
2596793;PL;6427;2025;60.695873
2596794;PL;6428;2025;60.694992
2596817;PL;6448;2025;63.467907
2596803;PL;6437;2025;58.809708
2596810;PL;6443;2025;58.432133
2596811;PL;6444;2025;56.097878
2596989;PL;6457;2025;56.365837
2596969;PL;6454;2025;54.837925
2597111;PL;6460;2025;58.86717
2597258;PL;6462;2025;49.804005
2598224;PL;6502;2025;56.181084
2597386;PL;6474;2025;56.972813
2597567;PL;6480;2025;59.033142
2591833;PLP;251;2025;58.667873
2592009;PL;6138;2025;55.705868
2592109;PL;6148;2025;55.738785
2592113;PL;6149;2025;56.997334
2592251;PL;6166;2025;55.182983
2594000;PL;6237;2025;59.73797
2594015;PLP;259;2025;52.35169
2594304;PL;6253;2025;56.198097
2594533;PL;6266;2025;56.928753
2596465;PL;6402;2025;53.682686
2598233;PL;6505;2025;58.07194
2596427;PL;6398;2025;55.423916
2596429;PL;6399;2025;57.788013
2596683;PL;6417;2025;58.904385
2596514;PL;6406;2025;55.812378
2596654;PL;6413;2025;57.28109
2596791;PL;6425;2025;54.922604
2596751;PL;6421;2025;58.863552
2596795;PL;6429;2025;61.752808
2597355;PL;6471;2025;62.17347
2596805;PL;6439;2025;58.945866
2596812;PL;6445;2025;60.808067
2596813;PL;6446;2025;63.53786
2596995;PL;6459;2025;60.069668
2596978;PL;6456;2025;60.95956
2597279;PL;6463;2025;68.49819
2597290;PL;6464;2025;58.824276
2598106;PL;6486;2025;58.229733
2597427;PL;6475;2025;56.149017
2597568;PL;6481;2025;62.2877
2597573;PL;6482;2025;63.682278
2598187;PL;6494;2025;51.28693
2598149;PL;6490;2025;58.332382
2598219;PL;6497;2025;51.785046
2598220;PL;6498;2025;60.642338
2598572;PL;6567;2025;57.44296
2598306;PL;6508;2025;58.175564
2598380;PL;6514;2025;62.37942
2598413;PL;6515;2025;56.013973
2598446;PL;6526;2025;57.99105
2598449;PL;6529;2025;58.309525
2598450;PL;6530;2025;63.586067
2598551;PL;6550;2025;60.800014
2598519;PL;6540;2025;52.70939
2598545;PL;6545;2025;57.91663
2598546;PL;6546;2025;57.4556
2598558;PL;6557;2025;59.060394
2598555;PL;6554;2025;66.65087
2593666;PL;6219;2025;66.68306
2594344;PL;6256;2025;66.40155
2595781;PL;6337;2025;60.830273
2595639;PL;6326;2025;65.07026
2595723;PL;6332;2025;58.673794
2595855;PL;6350;2025;55.752956
2596819;PLP;271;2025;60.26425
2597310;PL;6466;2025;62.27075
2597325;PL;6468;2025;46.95554
2598727;PL;6606;2025;67.43269
2598114;PL;6487;2025;59.49297
2598119;PL;6488;2025;61.08338
2598222;PL;6500;2025;57.776917
2598226;PL;6503;2025;58.495247
2598228;PL;6504;2025;60.30569
2598359;PL;6512;2025;57.914204
2598438;PL;6518;2025;55.06382
2598439;PL;6519;2025;55.724262
2598447;PL;6527;2025;59.94424
2598465;PL;6534;2025;51.00438
2598469;PL;6535;2025;58.960224
2598603;PL;6571;2025;54.073036
2598538;PL;6544;2025;57.927067
2598552;PL;6551;2025;57.366264
2598565;PL;6562;2025;59.59927
2598560;PL;6559;2025;59.177094
2598570;PL;6565;2025;54.94284
2598571;PL;6566;2025;57.797718
2598626;PL;6586;2025;60.30672
2598613;PL;6575;2025;59.156597
2598619;PL;6581;2025;60.23493
2598620;PL;6582;2025;61.800694
2598635;PL;6593;2025;58.684708
2598631;PL;6590;2025;59.144794
2598638;PL;6596;2025;69.02518
2598639;PL;6597;2025;68.102776
2599048;PL;6671;2025;61.24119
2598875;PL;6610;2025;57.345737
2598959;PL;6618;2025;56.610477
2598960;PL;6619;2025;50.902725
2599007;PL;6631;2025;62.923996
2599003;PL;6628;2025;60.0214
2599010;PL;6634;2025;62.05697
2599011;PL;6635;2025;61.223095
2599031;PL;6654;2025;57.671974
2599020;PL;6643;2025;61.99843
2594586;PL;6299;2025;63.112015
2594594;PL;6305;2025;53.758682
2595665;PL;6330;2025;55.92606
2595906;PL;6351;2025;51.45793
2596070;PL;6369;2025;60.059364
2596372;PEC;49;2025;53.07405
2596304;PLP;268;2025;54.414333
2596307;PL;6387;2025;64.55784
2596460;PL;6400;2025;60.806076
2596463;PL;6401;2025;55.53181
2596804;PL;6438;2025;65.93064
2596637;PL;6409;2025;59.21525
2596665;PL;6416;2025;60.68165
2596792;PL;6426;2025;57.85376
2596798;PL;6432;2025;70.27559
2598476;PL;6536;2025;57.19898
2598490;PL;6537;2025;61.77528
2598557;PL;6556;2025;57.51909
2598553;PL;6552;2025;60.26157
2598568;PL;6563;2025;60.755314
2598563;PL;6560;2025;58.44242
2599304;PL;6711;2025;56.2324
2598617;PL;6579;2025;63.082695
2598625;PL;6585;2025;65.199295
2598636;PL;6594;2025;54.895065
2598642;PL;6600;2025;55.503674
2598651;PL;6601;2025;48.566658
2599000;PL;6626;2025;57.1051
2598906;PL;6612;2025;58.31592
2598961;PL;6620;2025;55.053967
2598988;PL;6621;2025;63.703823
2599009;PL;6633;2025;73.41269
2599005;PL;6630;2025;59.78348
2599012;PL;6636;2025;55.877983
2599013;PL;6637;2025;54.662235
2599120;PLP;279;2025;54.021652
2599023;PL;6646;2025;59.250282
2599029;PL;6652;2025;67.08107
2599030;PL;6653;2025;60.700806
2599041;PL;6664;2025;63.66526
2599038;PL;6661;2025;59.34979
2599044;PL;6667;2025;62.957
2599045;PL;6668;2025;57.149376
2599286;PL;6693;2025;66.95674
2599190;PLP;283;2025;59.53567
2599281;PL;6688;2025;52.580025
2599282;PL;6689;2025;58.279503
2599293;PL;6700;2025;59.180527
2599290;PL;6697;2025;62.709927
2599296;PL;6703;2025;57.28252
2599297;PL;6704;2025;58.884716
2599377;PL;6774;2025;60.647488
2599308;PL;6715;2025;64.31141
2599314;PL;6721;2025;62.076366
2599315;PL;6722;2025;55.889214
2599336;PL;6733;2025;57.07135
2595358;PL;6319;2025;55.464016
2595726;PL;6333;2025;60.089546
2595788;PL;6340;2025;57.28183
2595908;PL;6353;2025;63.505215
2596072;PL;6371;2025;53.616802
2596617;PL;5868;2025;62.4672
2596370;PL;6390;2025;55.279137
2596469;PL;6403;2025;55.55227
2596470;PL;6404;2025;62.854458
2596689;PL;6418;2025;54.948956
2596694;PL;6419;2025;60.293877
2596797;PL;6431;2025;63.02551
2596800;PL;6434;2025;55.460392
2596801;PL;6435;2025;55.301476
2598330;PL;6510;2025;56.331764
2596970;PL;6455;2025;60.467834
2597384;PL;6472;2025;63.973755
2597385;PL;6473;2025;69.383415
2598127;PL;6489;2025;53.57039
2598223;PL;6501;2025;60.979034
2598527;PL;6541;2025;67.971504
2599343;PL;6740;2025;56.9527
2599344;PL;6741;2025;57.727016
2599381;PL;6778;2025;57.954113
2599354;PL;6751;2025;74.132904
2599360;PL;6757;2025;52.541603
2599361;PL;6758;2025;60.96329
2599372;PL;6769;2025;52.433014
2599369;PL;6766;2025;55.518818
2599375;PL;6772;2025;58.148277
2599376;PL;6773;2025;57.891716
2599396;PL;6793;2025;52.952553
2599385;PL;6782;2025;59.14573
2599391;PL;6788;2025;66.09277
2599392;PL;6789;2025;64.007256
2599403;PL;6800;2025;60.59117
2484557;PL;557;2025;55.632168
2599400;PL;6797;2025;59.73649
2599406;PL;6803;2025;66.69211
2599407;PL;6804;2025;64.05423
2599477;PL;6874;2025;61.072548
2599418;PL;6815;2025;60.09191
2599424;PL;6821;2025;60.712658
2599425;PL;6822;2025;58.9084
2599436;PL;6833;2025;56.251057
2599433;PL;6830;2025;62.672745
2599439;PL;6836;2025;57.57442
2599440;PL;6837;2025;55.889763
2599460;PL;6857;2025;66.68672
2599449;PL;6846;2025;52.93558
2599455;PL;6852;2025;58.996044
2599456;PL;6853;2025;56.52255
2599467;PL;6864;2025;65.71888
2599464;PL;6861;2025;65.12624
2599470;PL;6867;2025;59.960197
2599471;PL;6868;2025;60.554005
2599508;PL;6905;2025;64.19423
2599481;PL;6878;2025;56.743187
2484625;PL;569;2025;52.811535
2599487;PL;6884;2025;59.778755
2599488;PL;6885;2025;59.48392
2599499;PL;6896;2025;60.995113
2599496;PL;6893;2025;54.41606
2599502;PL;6899;2025;58.290188
2599503;PL;6900;2025;57.656002
2599523;PL;6920;2025;62.28911
2599512;PL;6909;2025;58.471565
2599518;PL;6915;2025;57.109875
2597428;PL;6476;2025;57.20405
2597451;PL;6477;2025;53.258408
2598200;PL;6495;2025;56.784714
2598234;PL;6506;2025;55.053967
2598319;PL;6509;2025;47.38499
2598444;PL;6524;2025;54.600586
2598445;PL;6525;2025;60.89629
2598524;PLP;275;2025;53.858627
2598559;PL;6558;2025;54.58462
2598581;PL;6569;2025;45.441036
2598610;PL;6572;2025;60.102905
2598611;PL;6573;2025;62.218834
2598628;PL;6588;2025;71.60995
2598629;PL;6589;2025;61.579746
2598706;PL;6604;2025;56.40634
2599022;PL;6645;2025;59.37947
2598999;PL;6625;2025;59.744823
2599016;PL;6639;2025;60.06386
2599017;PL;6640;2025;68.879524
2599037;PL;6660;2025;59.735264
2599026;PL;6649;2025;55.815483
2599032;PL;6655;2025;65.54464
2599033;PL;6656;2025;55.51178
2599047;PL;6670;2025;59.35476
2599414;PL;6811;2025;57.857304
2599287;PL;6694;2025;64.25364
2599288;PL;6695;2025;63.241447
2599299;PL;6706;2025;63.254463
2599572;PL;6968;2025;50.562073
2599609;PL;7005;2025;60.850136
2599582;PL;6978;2025;64.59896
2599588;PL;6984;2025;59.1655
2599589;PL;6985;2025;56.154297
2599600;PL;6996;2025;58.871162
2599597;PL;6993;2025;59.596634
2599603;PL;6999;2025;60.944927
2599604;PL;7000;2025;57.77508
2599624;PL;7020;2025;54.341854
2599613;PL;7009;2025;64.167114
2599619;PL;7015;2025;59.381073
2599620;PL;7016;2025;54.621853
2599631;PL;7027;2025;56.34731
2599628;PL;7024;2025;63.436733
2599634;PL;7030;2025;64.672104
2599635;PL;7031;2025;60.990246
2599647;PL;7043;2025;62.040474
2599653;PL;7049;2025;56.123016
2599654;PL;7050;2025;67.910675
2599748;PL;7139;2025;69.1274
2599665;PL;7061;2025;65.906815
2599662;PL;7058;2025;65.928505
2599668;PL;7064;2025;64.684616
2599669;PL;7065;2025;65.55551
2599690;PL;7081;2025;60.589558
2599678;PLP;287;2025;60.099995
2599685;PL;7076;2025;68.260345
2599686;PL;7077;2025;55.532413
2599697;PL;7088;2025;56.949955
2599694;PL;7085;2025;64.155495
2599700;PL;7091;2025;59.760017
2599701;PL;7092;2025;73.21694
2599738;PL;7129;2025;60.38772
2599711;PL;7102;2025;51.210247
2599717;PL;7108;2025;62.81637
2599718;PL;7109;2025;58.110054
2599729;PL;7120;2025;57.710064
2599726;PL;7117;2025;56.560387
2599732;PL;7123;2025;50.98542
2599733;PL;7124;2025;59.89401
2599753;PL;7144;2025;61.4347
2599742;PL;7133;2025;61.664177
2599749;PL;7140;2025;59.98446
2599291;PL;6698;2025;56.3658
2599302;PL;6709;2025;54.838383
2599305;PL;6712;2025;59.618523
2599306;PL;6713;2025;63.64461
2599353;PL;6750;2025;54.396164
2599316;PL;6723;2025;61.78878
2599322;PL;6729;2025;69.02746
2599333;PL;6730;2025;52.590244
2599341;PL;6738;2025;63.97526
2599347;PL;6744;2025;60.167347
2599348;PL;6745;2025;54.012108
2599368;PL;6765;2025;60.142643
2599357;PL;6754;2025;56.806915
2599363;PL;6760;2025;60.49421
2599364;PL;6761;2025;62.78176
2599378;PL;6775;2025;63.637745
2536761;PL;3429;2025;55.591656
2599379;PL;6776;2025;60.52668
2599514;PL;6911;2025;53.665806
2599397;PL;6794;2025;59.058727
2599398;PL;6795;2025;57.60032
2599409;PL;6806;2025;57.298946
2599412;PL;6809;2025;57.263756
2599413;PL;6810;2025;61.068684
2599422;PL;6819;2025;63.8653
2599428;PL;6825;2025;56.42177
2599429;PL;6826;2025;62.974094
2599437;PL;6834;2025;55.14219
2599443;PL;6840;2025;57.512135
2599444;PL;6841;2025;52.812767
2599454;PL;6851;2025;58.3848
2599461;PL;6858;2025;62.14888
2599472;PL;6869;2025;59.088127
2599469;PL;6866;2025;65.34479
2599475;PL;6872;2025;56.15268
2599476;PL;6873;2025;55.070557
2599485;PL;6882;2025;56.083977
2599491;PL;6888;2025;57.092434
2599492;PL;6889;2025;66.630684
2599500;PL;6897;2025;54.10866
2599506;PL;6903;2025;55.60596
2599507;PL;6904;2025;61.290977
2599578;PL;6974;2025;60.849274
2599524;PL;6921;2025;64.252594
2482633;PL;185;2025;56.009205
2538283;PL;3576;2025;48.479195
2538977;PL;3637;2025;66.789734
2538322;PLP;154;2025;58.329094
2539064;PL;3655;2025;59.48976
2482546;PL;149;2025;58.240353
2534589;PL;3344;2025;41.21355
2535045;PL;3359;2025;57.675278
2535622;PL;3379;2025;62.044968
2482693;PL;224;2025;57.867645
2536782;PL;3432;2025;54.769093
2536233;PL;3403;2025;59.554977
2536291;PL;3406;2025;60.311962
2536749;PL;3423;2025;54.309853
2536802;PL;3438;2025;58.99706
2537543;PL;3502;2025;59.130997
2482869;PL;251;2025;59.650196
2483085;PL;300;2025;51.96373
2483074;PL;298;2025;56.670715
2483160;PL;318;2025;55.14181
2483143;PL;316;2025;56.105865
2483164;PEC;2;2025;50.534355
2483186;PL;330;2025;56.647903
2483180;PL;327;2025;54.028194
2483255;PL;333;2025;58.812035
2483358;PL;343;2025;46.54502
2483365;PL;350;2025;57.297237
2483361;PL;347;2025;54.504948
2483920;PL;437;2025;50.16755
2599746;PL;7137;2025;63.056065
2599752;PL;7143;2025;66.867485
2599790;PL;7181;2025;53.827858
2599763;PL;7154;2025;61.225056
2599769;PL;7160;2025;57.01369
2599770;PL;7161;2025;59.65442
2599781;PL;7172;2025;60.94868
2599778;PL;7169;2025;61.35823
2599784;PL;7175;2025;72.17847
2599785;PL;7176;2025;67.12575
2599805;PL;7196;2025;64.37437
2599794;PL;7185;2025;57.844418
2599800;PL;7191;2025;61.658676
2599801;PL;7192;2025;57.450188
2599812;PL;7203;2025;55.780895
2599809;PL;7200;2025;58.045914
2599815;PL;7206;2025;64.63523
2599816;PL;7207;2025;56.21625
2599827;PL;7218;2025;60.92718
2599833;PL;7224;2025;51.855175
2599834;PL;7225;2025;58.723087
2599845;PL;7236;2025;60.728966
2599842;PL;7233;2025;65.54233
2482180;PL;36;2025;62.553715
2484601;PL;566;2025;59.963013
2482468;PL;128;2025;57.588448
2483863;PL;420;2025;66.68874
2483858;PL;416;2025;60.03369
2483886;PL;428;2025;57.19186
2483928;PL;440;2025;56.489098
2483959;PL;448;2025;65.027176
2483976;PL;456;2025;70.15477
2484341;PL;515;2025;54.185463
2484051;PL;467;2025;59.252636
2484089;PL;480;2025;51.412094
2484111;PL;486;2025;60.868603
2484145;PL;492;2025;50.99559
2484298;PL;510;2025;58.76906
2484620;PL;568;2025;52.34093
2484389;PL;528;2025;58.890896
2484366;PL;525;2025;57.55255
2484421;PL;534;2025;59.74976
2484442;PL;540;2025;60.699036
2484430;PL;537;2025;61.111034
2484462;PL;543;2025;57.971214
2484537;PLP;40;2025;53.33592
2482418;PL;114;2025;53.022133
2482465;PL;127;2025;61.250114
2482496;PL;138;2025;55.84727
2484423;PL;535;2025;56.60591
2482671;PL;211;2025;47.021248
2484463;PL;544;2025;50.440235
2482902;PL;267;2025;62.086956
2482704;PL;232;2025;58.106976
2482870;PL;252;2025;56.602806
2482878;PL;258;2025;57.699894
2482875;PL;255;2025;58.66514
2482883;PL;261;2025;52.051216
2483155;PLP;15;2025;62.434788
2482955;PL;274;2025;55.256294
2482944;PL;272;2025;58.279427
2482966;PL;280;2025;53.960007
2482961;PL;277;2025;56.67079
2482998;PL;287;2025;53.950302
2483136;PL;311;2025;53.88477
2483496;PL;364;2025;52.158028
2483175;PL;325;2025;50.99371
2483172;PL;322;2025;56.01548
2485599;PL;713;2025;58.408665
2485951;PL;770;2025;64.266945
2485767;PEC;9;2025;56.14041
2485849;PL;736;2025;62.0496
2485874;PL;744;2025;60.696484
2485860;PL;740;2025;60.62823
2485880;PL;747;2025;59.321465
2485911;PL;756;2025;59.27777
2485902;PL;753;2025;58.529984
2485927;PL;762;2025;61.103924
2485935;PL;768;2025;59.81493
2485931;PL;765;2025;57.89572
2486171;PL;816;2025;67.87928
2485979;PL;777;2025;61.214794
2485963;PL;774;2025;55.1538
2486001;PL;783;2025;55.0547
2485982;PL;780;2025;61.83208
2486055;PL;789;2025;59.25882
2486041;PL;786;2025;55.106102
2486080;PL;792;2025;55.854164
2486129;PL;801;2025;54.892826
2486106;PL;798;2025;54.540485
2486142;PL;807;2025;61.93114
2486138;PL;804;2025;60.561054
2486168;PL;814;2025;58.963673
2486395;PL;863;2025;58.9478
2486194;PL;824;2025;54.986046
2486191;PL;821;2025;55.691772
2486223;PL;829;2025;57.157146
2486240;PL;834;2025;59.045036
2486233;PL;831;2025;55.12367
2486252;PL;837;2025;65.795044
2483603;PL;384;2025;61.24649
2483732;PL;399;2025;58.608067
2483718;PL;396;2025;64.07516
2483803;PL;403;2025;59.033863
2483741;PL;400;2025;59.057297
2484047;PL;465;2025;58.500298
2483881;PL;426;2025;60.139294
2483870;PL;421;2025;59.688972
2483941;PL;443;2025;60.296227
2483977;PL;457;2025;67.61601
2483974;PL;454;2025;57.944733
2483986;PL;460;2025;56.441013
2484041;PLP;29;2025;55.71697
2484083;PL;476;2025;60.45506
2484072;PL;472;2025;56.56309
2484092;PL;481;2025;55.87206
2484112;PL;487;2025;63.242363
2484103;PL;484;2025;58.67497
2484233;PL;501;2025;65.19263
2484162;PL;497;2025;73.22374
2484254;PL;504;2025;55.50822
2484299;PL;511;2025;54.333557
2484642;PL;572;2025;56.71121
2484417;PL;532;2025;58.003223
2484392;PL;529;2025;55.525063
2484431;PL;538;2025;53.855865
2484679;PL;581;2025;49.081783
2484850;PL;586;2025;48.74999
2484828;PL;583;2025;56.088173
2485058;PL;593;2025;57.036816
2485066;PLP;22;2025;58.559513
2485083;PL;604;2025;62.13002
2485096;PL;608;2025;44.85318
2485103;PL;615;2025;51.798916
2485100;PL;612;2025;45.611782
2487175;PL;1011;2025;68.30753
2487185;PL;1017;2025;60.59975
2487400;PL;1070;2025;61.39214
2487270;PL;1036;2025;63.323402
2487284;PL;1041;2025;58.175255
2487291;PL;1045;2025;55.038578
2487289;PL;1044;2025;50.537205
2487313;PL;1056;2025;58.8393
2487335;PL;1061;2025;57.999146
2487330;PL;1059;2025;55.18001
2487395;PL;1067;2025;58.68068
2487357;PL;1064;2025;55.60543
2487818;PEC;12;2025;53.40649
2487422;PL;1080;2025;55.260677
2487414;PL;1076;2025;59.832012
2487433;PL;1086;2025;53.38713
2487429;PL;1083;2025;56.816067
2487486;PL;1092;2025;69.94766
2487439;PL;1089;2025;55.749386
2487490;PL;1095;2025;60.073578
2487620;PL;1104;2025;55.70821
2487549;PLP;67;2025;56.488014
2487641;PL;1110;2025;53.186153
2487623;PL;1107;2025;59.269417
2487775;PL;1118;2025;49.61897
2487714;PL;1114;2025;57.393192
2488456;PL;1176;2025;65.671524
2487896;PL;1129;2025;61.59382
2487848;PL;1126;2025;66.251495
2487959;PL;1136;2025;60.717285
2487917;PL;1133;2025;58.874023
2488008;PL;1141;2025;60.101826
2485443;PL;683;2025;55.23684
2485476;PL;689;2025;53.399014
2485953;PLP;54;2025;54.93055
2485811;PLP;52;2025;52.735096
2485774;PL;727;2025;51.31427
2485839;PL;734;2025;59.64272
2485875;PL;745;2025;50.333725
2485863;PL;741;2025;51.65004
2485894;PL;748;2025;56.70009
2485912;PL;757;2025;54.394817
2485907;PL;754;2025;58.71366
2485928;PL;763;2025;64.011154
2485936;PLP;53;2025;57.78192
2485983;PL;781;2025;57.280506
2486056;PL;790;2025;63.56939
2486052;PL;787;2025;54.70474
2486081;PL;793;2025;56.478573
2486136;PL;802;2025;53.936375
2486156;PL;809;2025;60.392536
2486139;PL;805;2025;54.93128
2486169;PL;815;2025;57.8861
2486164;PL;812;2025;56.317104
2486396;PL;864;2025;58.830452
2486197;PL;825;2025;55.381268
2486192;PL;822;2025;55.167534
2486224;PLP;59;2025;58.633095
2486213;PL;827;2025;55.85964
2486241;PL;835;2025;60.10706
2486237;PL;832;2025;58.82901
2486253;PL;838;2025;55.647713
2486293;PL;848;2025;59.183266
2486278;PL;844;2025;55.52478
2486341;PL;855;2025;53.36682
2486317;PL;851;2025;59.942
2486390;PL;861;2025;57.367073
2486584;PL;917;2025;60.22785
2486403;PL;871;2025;55.32625
2486421;PL;877;2025;57.589233
2486451;PL;888;2025;55.836113
2486448;PL;885;2025;58.90863
2486460;PL;891;2025;55.54586
2486495;PL;901;2025;56.731075
2486482;PL;898;2025;57.943596
2490940;PL;1308;2025;65.533585
2491062;PL;1317;2025;58.860855
2491049;PL;1314;2025;55.36399
2491079;PL;1320;2025;56.84537
2491110;PL;1329;2025;54.236324
2491094;PL;1326;2025;54.489876
2491174;PL;1337;2025;60.250515
2491168;PL;1334;2025;58.317196
2491183;PL;1343;2025;58.68569
2491177;PL;1340;2025;57.431973
2492341;PL;1401;2025;73.694534
2491277;PL;1356;2025;54.94805
2491238;PL;1353;2025;52.82067
2491333;PL;1364;2025;55.180847
2491311;PL;1360;2025;54.738075
2491650;PL;1370;2025;53.628876
2491697;PL;1373;2025;61.619904
2492017;PL;1379;2025;54.972588
2492286;PL;1390;2025;60.177116
2492314;PL;1398;2025;54.916138
2492310;PL;1395;2025;58.23647
2494388;PL;1458;2025;59.276855
2492379;PL;1409;2025;57.97416
2492374;PL;1406;2025;55.36567
2493215;PL;1415;2025;53.48128
2492525;PL;1412;2025;50.626244
2493898;PL;1431;2025;56.359596
2493533;PL;1428;2025;50.619125
2494151;PL;1435;2025;55.812527
2494350;PL;1444;2025;56.830223
2494331;PL;1441;2025;56.913315
2494368;PL;1450;2025;57.50934
2494353;PL;1447;2025;59.759617
2494383;PL;1455;2025;55.39555
2486712;PL;951;2025;50.320774
2486779;PL;968;2025;55.014633
2486828;PL;981;2025;55.56302
2487027;PL;989;2025;54.130722
2487061;PL;998;2025;67.52194
2487042;PL;995;2025;63.131393
2487173;PL;1008;2025;59.783447
2487179;PL;1015;2025;50.43137
2487214;PL;1026;2025;62.282135
2487198;PL;1022;2025;56.429066
2487285;PL;1042;2025;64.55152
2487301;PL;1050;2025;57.867275
2487293;PL;1047;2025;61.392246
2487406;PL;1073;2025;56.69334
2487430;PL;1084;2025;55.23759
2487487;PL;1093;2025;60.931744
2487440;PL;1090;2025;58.01791
2487500;PL;1099;2025;43.499832
2487493;PL;1096;2025;61.568855
2487561;PL;1101;2025;58.207523
2487651;PL;1111;2025;54.201008
2487638;PL;1108;2025;57.483654
2487791;PL;1119;2025;63.034958
2487739;PL;1115;2025;52.0994
2487842;PL;1124;2025;56.293114
2487826;PL;1121;2025;58.323772
2488522;PL;1183;2025;60.38932
2487960;PL;1137;2025;49.956757
2487944;PL;1134;2025;50.52094
2488009;PL;1142;2025;53.41295
2487965;PL;1140;2025;54.919456
2488036;PL;1147;2025;57.05954
2488032;PL;1146;2025;54.44604
2488109;PL;1152;2025;50.841816
2488229;PL;1162;2025;58.590324
2488219;PL;1159;2025;60.323357
2488444;PL;1172;2025;52.5694
2488270;PL;1167;2025;52.701313
2488479;PL;1178;2025;57.08297
2488454;PL;1175;2025;56.077522
2489409;PL;1233;2025;64.229355
2488594;PLP;69;2025;54.61364
2488713;PL;1196;2025;57.803856
2496633;PL;1622;2025;56.278008
2496736;PL;1630;2025;57.49409
2496709;PLP;88;2025;59.192677
2496901;PL;1633;2025;60.716393
2496967;PL;1642;2025;62.167313
2496951;PL;1639;2025;54.326843
2497077;PL;1648;2025;58.1401
2496997;PLP;89;2025;51.20734
2497108;PL;1653;2025;67.524475
2497080;PLP;90;2025;58.200848
2497225;PL;1659;2025;59.614746
2497401;PL;1668;2025;49.756634
2497357;PL;1665;2025;59.193863
2497423;PLP;92;2025;59.722034
2497415;PL;1673;2025;59.597363
2497449;PL;1678;2025;56.721832
2497560;PL;1679;2025;59.02071
2497712;PL;1686;2025;57.84695
2497837;PLP;93;2025;56.07592
2497779;PL;1692;2025;60.278774
2497940;PL;1702;2025;60.005688
